home_id,Title,Address,Name,Beds,Baths,UnitNumber,Price,Sqft,Longitude,Latitude,Days on zillow,Contacts,Availability,Subsidized,Unit features,Unit listing url,Building amenities,Zillow url,Property website,Leasing Agent,scrapeDate
2089263623,,"1422 N 7th St, # 5, 1422 N 7th St, Philadelphia, PA 19122",,2,2,Unit 5,2200,1400,-75.14778,39.973675,6,4,,No,,,,https://www.zillow.com/b/1422-n-7th-st-philadelphia-pa-9PX7hZ/,,OFIR KOMERIAN,2024-03-25
2089281682,,"1422 N 7th St, # 1, 1422 N 7th St, Philadelphia, PA 19122",,2,2,Unit 1,1950,1500,-75.14778,39.973675,5,0,,No,,,,https://www.zillow.com/b/1422-n-7th-st-philadelphia-pa-9PX7hZ/,,OFIR KOMERIAN,2024-03-25
2076824505,,"1521 N 15th - 2, # 3, 1521 N 15th St, Philadelphia, PA 19121",,2,1,Unit 3,1585,733,-75.15971,39.97698,11,0,,No,,,,https://www.zillow.com/b/1521-n-15th-2-philadelphia-pa-5YCGpL/,,Student Lofts LLC,2024-03-25
2078569077,,"1521 N 15th - 2, APT 1, 1521 N 15th St, Philadelphia, PA 19121",,1,1,Unit 1,1250,,-75.15971,39.97698,251,23,Available Now,No,,,,https://www.zillow.com/b/1521-n-15th-2-philadelphia-pa-5YCGpL/,,Student Lofts LLC,2024-03-25
345085315,,"1729 Monument St FLOOR 2, Philadelphia, PA 19121",,4,3,Unit 2,1800,1650,-75.16276,39.98311,5,2,Available Now,No,,,,https://www.zillow.com/b/1729-monument-st-philadelphia-pa-5Xrsdq/,,carrie zhao,2024-03-25
2108624583,,"1729 Monument St, # 1, Philadelphia, PA 19121",,3,3,Unit 1,1500,1650,-75.16276,39.98311,76,13,,No,,,,https://www.zillow.com/b/1729-monument-st-philadelphia-pa-5Xrsdq/,,carrie zhao,2024-03-25
342289654,,"1114 E Berks St, # 402, Philadelphia, PA 19125",,2,2,Unit 402,2400,1049,-75.125465,39.970917,41,4,,No,,,,https://www.zillow.com/b/1114-e-berks-st-philadelphia-pa-CdVhkG/,,NG Property Group - NG Property Group,2024-03-25
2054357278,,"111 E Duval St, UNIT 2, Philadelphia, PA 19144",,2,1,Unit 2,1750,1400,-75.18084,40.04589,3,2,,No,,,,https://www.zillow.com/b/111-e-duval-st-philadelphia-pa-9PYFBb/,,Mohammed Hossain,2024-03-25
2054287865,,"111 E Duval St, UNIT 3, Philadelphia, PA 19144",,2,1,Unit 3,1650,1000,-75.18084,40.04589,3,2,,No,,,,https://www.zillow.com/b/111-e-duval-st-philadelphia-pa-9PYFBb/,,Mohammed Hossain,2024-03-25
342920206,,"1114 E Berks St, # 102-202-302, Philadelphia, PA 19125",,2,2,Unit 102-202-302,2200,1049,-75.125465,39.970917,44,2,,No,,,,https://www.zillow.com/b/1114-e-berks-st-philadelphia-pa-CdVhkG/,,Nicholas Gentile - NG property Group,2024-03-25
342923737,,"1114 E Berks St, # 109-209-310, Philadelphia, PA 19125",,2,2,Unit 109-209-310,2200,1041,-75.125465,39.970917,46,16,,No,,,,https://www.zillow.com/b/1114-e-berks-st-philadelphia-pa-CdVhkG/,,Nicholas Gentile - NG property Group,2024-03-25
343928471,,"1114 E Berks St, # 411, Philadelphia, PA 19125",,1,1,Unit 411,1900,706,-75.125465,39.970917,41,2,,No,,,,https://www.zillow.com/b/1114-e-berks-st-philadelphia-pa-CdVhkG/,,NG Property Group - NG Property Group,2024-03-25
344683587,,"1114 E Berks St, # 206, Philadelphia, PA 19125",,1,1,Unit 206,1900,706,-75.125465,39.970917,45,5,,No,,,,https://www.zillow.com/b/1114-e-berks-st-philadelphia-pa-CdVhkG/,,NG Property Group - NG Property Group,2024-03-25
344790553,,"1114 E Berks St, # 206-306-405, Philadelphia, PA 19125",,1,1,Unit 206-306-405,1800,706,-75.125465,39.970917,9,0,Available Now,No,,,,https://www.zillow.com/b/1114-e-berks-st-philadelphia-pa-CdVhkG/,,Nicholas Gentile - NG property Group,2024-03-25
342092817,,"1114 E Berks St, # 107-207-407, Philadelphia, PA 19125",,1,1,Unit 107-207-407,1800,706,-75.125465,39.970917,26,1,Available Now,No,,,,https://www.zillow.com/b/1114-e-berks-st-philadelphia-pa-CdVhkG/,,Nicholas Gentile - NG property Group,2024-03-25
342920625,,"1114 E Berks St, # 108-208-408, Philadelphia, PA 19125",,1,1,Unit 108-208-408,1800,706,-75.125465,39.970917,44,3,,No,,,,https://www.zillow.com/b/1114-e-berks-st-philadelphia-pa-CdVhkG/,,Nicholas Gentile - NG property Group,2024-03-25
2071226057,,"1235 N Franklin St, # 7, 1235 N Franklin St, Philadelphia, PA 19122",,2,2,Unit 7,2100,1100,-75.14846,39.971706,2,3,,No,,,,https://www.zillow.com/homedetails/1235-N-Franklin-St-7-Philadelphia-PA-19122/2071226057_zpid/,,OFIR KOMERIAN,2024-03-25
2078646499,,"2340 Christian St FLOOR 2, Philadelphia, PA 19146",,1,1,,1575,700,-75.1823,39.94185,1,3,,No,,,,https://www.zillow.com/homedetails/2340-Christian-St-FLOOR-2-Philadelphia-PA-19146/2078646499_zpid/,,Ty Antoine DeSouza,2024-03-25
